customer_id,customer_name,age,gender,city,area,preferred_cuisine,avg_monthly_orders,is_premium_user,joined_year
C17510,Kavya Patil,39,Male,Bangalore,Indiranagar,Biryani,9,False,2018
C17511,Aditya Shetty,21,Female,Delhi,Connaught Place,North Indian,11,False,2021
C17512,Vivek Gupta,22,Male,Mumbai,Kurla,Seafood,17,False,2020
C17513,Siddharth Mishra,29,Male,Delhi,Greater Kailash,Chinese,3,False,2023
C17514,Nisha Saxena,23,Male,Delhi,Karol Bagh,North Indian,1,True,2022
C17515,Varun Mehra,18,Male,Hyderabad,Dilsukhnagar,Biryani,3,False,2018
C17516,Gaurav Naik,21,Female,Chennai,T Nagar,North Indian,5,False,2021
C17517,Vivek Shetty,24,Female,Delhi,Lajpat Nagar,Street Food,8,True,2018
C17518,Gaurav Patil,33,Female,Bangalore,Electronic City,South Indian,5,False,2017
C17519,Varun Kumar,28,Female,Delhi,Lajpat Nagar,North Indian,11,False,2017
C17520,Divya Bose,37,Female,Delhi,Janakpuri,Mughlai,10,True,2021
C17521,Rekha Patil,18,Male,Delhi,Vasant Kunj,Fast Food,13,True,2018
C17522,Priya Jain,21,Male,Pune,Shivajinagar,Chinese,6,False,2023
C17523,Tarun Desai,22,Male,Mumbai,Andheri West,Tandoor,1,False,2021
C17524,Anjali Hegde,32,Male,Kolkata,New Town,North Indian,17,False,2019
C17525,Ravi Ghosh,25,Male,Delhi,Rohini,Mughlai,6,False,2017
C17526,Simran Bhat,27,Male,Bangalore,Electronic City,South Indian,6,False,2023
C17527,Preeti Banerjee,22,Male,Delhi,Rohini,Street Food,3,False,2020
C17528,Meera Mehra,21,Male,Mumbai,Kandivali,Street Food,1,False,2023
C17529,Swati Mehra,24,Female,Delhi,Rohini,Chinese,9,False,2017
C17530,Bhavna Joshi,38,Female,Hyderabad,Ameerpet,Bengali,8,False,2023
C17531,Nisha Shah,19,Female,Kolkata,Jadavpur,Bengali,3,True,2021
C17532,Tanvi Singh,39,Female,Bangalore,Electronic City,Continental,2,False,2022
C17533,Ritika Bose,37,Male,Mumbai,Dadar,Seafood,3,False,2021
C17534,Priya Desai,26,Female,Delhi,Dwarka,Mughlai,8,False,2018
C17535,Divya Shetty,30,Male,Bangalore,Marathahalli,Chinese,3,False,2023
C17536,Mohit Khanna,32,Male,Delhi,Rajouri Garden,Seafood,3,False,2021
C17537,Ananya Bhatia,35,Male,Delhi,Greater Kailash,Street Food,1,True,2020
C17538,Puja Desai,22,Female,Delhi,Nehru Place,Street Food,4,False,2018
C17539,Meera Rathore,36,Female,Mumbai,Bandra West,Seafood,3,True,2017
C17540,Neha Mishra,31,Female,Delhi,Nehru Place,Chinese,1,False,2017
C17541,Kunal Gupta,23,Female,Mumbai,Malad West,South Indian,1,False,2022
C17542,Vishal Bhat,31,Female,Hyderabad,Secunderabad,Street Food,1,False,2020
C17543,Preeti Reddy,23,Male,Bangalore,MG Road,Continental,3,False,2021
C17544,Deepak Iyer,30,Male,Bangalore,Hebbal,Chinese,13,False,2021
C17545,Isha Mehta,26,Female,Hyderabad,Kondapur,Tandoor,1,False,2019
C17546,Sunita Hegde,31,Female,Pune,Koregaon Park,North Indian,5,False,2021
C17547,Swati Naik,32,Female,Hyderabad,Madhapur,Street Food,3,False,2019
C17548,Sneha Agarwal,40,Female,Hyderabad,Mehdipatnam,Street Food,15,False,2018
C17549,Varun Iyer,35,Female,Delhi,Vasant Kunj,Street Food,2,False,2022
C17550,Deepak Shah,33,Female,Delhi,Rajouri Garden,Chinese,4,False,2017
C17551,Ananya Patil,18,Male,Pune,Aundh,Desserts & Beverages,4,False,2021
C17552,Pallavi Mehta,38,Female,Chennai,Chromepet,Seafood,1,False,2023
C17553,Tarun Singh,27,Male,Delhi,Pitampura,Chinese,6,False,2018
C17554,Kiran Rao,22,Male,Hyderabad,Begumpet,Biryani,12,False,2022
C17555,Alok Hegde,46,Female,Kolkata,Salt Lake,Fast Food,1,False,2018
C17556,Rohan Rathore,25,Male,Chennai,Chromepet,Chinese,11,True,2022
C17557,Vikas Ghosh,41,Female,Pune,Kalyani Nagar,Fast Food,7,False,2018
C17558,Ashish Chopra,32,Female,Delhi,Lajpat Nagar,Fast Food,1,False,2022
C17559,Pallavi Malhotra,34,Female,Mumbai,Worli,Chinese,1,False,2023
C17560,Swati Hegde,30,Female,Bangalore,Indiranagar,Biryani,5,False,2023
C17561,Ritika Kapoor,23,Female,Delhi,Rajouri Garden,North Indian,2,True,2022
C17562,Manish Tiwari,36,Male,Bangalore,HSR Layout,Chinese,1,False,2020
C17563,Nikhil Kumar,32,Male,Kolkata,Tollygunge,Bengali,5,True,2019
C17564,Lakshmi Saxena,32,Male,Chennai,ECR,Chinese,2,True,2020
C17565,Vivek Verma,30,Female,Hyderabad,Somajiguda,South Indian,6,False,2017
C17566,Sanjay Jain,28,Female,Bangalore,Jayanagar,Chinese,12,False,2017
C17567,Ashish Naik,36,Male,Chennai,Adyar,South Indian,6,True,2017
C17568,Manish Chatterjee,34,Male,Bangalore,Yelahanka,Chinese,4,False,2019
C17569,Kavya Shetty,37,Female,Bangalore,HSR Layout,Continental,5,False,2021
C17570,Preeti Gupta,28,Female,Pune,Shivajinagar,North Indian,2,False,2022
C17571,Rajesh Shah,28,Male,Delhi,Nehru Place,Mughlai,3,True,2023
C17572,Varun Iyer,26,Female,Pune,Aundh,Chinese,1,False,2023
C17573,Simran Shetty,31,Female,Hyderabad,Somajiguda,Tandoor,1,False,2019
C17574,Pooja Singh,18,Female,Bangalore,JP Nagar,Biryani,8,False,2021
C17575,Priya Iyer,51,Female,Delhi,Pitampura,Mughlai,1,False,2018
C17576,Vikas Verma,25,Male,Chennai,OMR,Biryani,1,False,2018
C17577,Aditya Chopra,40,Male,Delhi,Karol Bagh,North Indian,7,False,2017
C17578,Rajesh Reddy,27,Male,Hyderabad,Jubilee Hills,South Indian,1,False,2017
C17579,Nisha Kapoor,18,Female,Bangalore,Koramangala,Chinese,22,False,2017
C17580,Tarun Joshi,35,Female,Chennai,Tambaram,South Indian,15,False,2018
C17581,Rajesh Pillai,44,Female,Mumbai,Borivali,Chinese,8,False,2018
C17582,Anjali Gupta,34,Female,Delhi,Janakpuri,Street Food,6,True,2023
C17583,Rohan Pandey,43,Female,Delhi,Karol Bagh,Mughlai,9,False,2020
C17584,Tanvi Dubey,39,Female,Pune,Baner,Bengali,5,True,2019
C17585,Manish Banerjee,22,Male,Hyderabad,Secunderabad,North Indian,2,True,2019
C17586,Tarun Joshi,36,Female,Mumbai,Colaba,Chinese,1,False,2022
C17587,Suresh Mehra,18,Female,Bangalore,Bellandur,Continental,25,False,2021
C17588,Rohan Das,33,Male,Chennai,Porur,North Indian,4,False,2017
C17589,Siddharth Tiwari,24,Female,Delhi,Connaught Place,Mughlai,8,False,2020
C17590,Tarun Kumar,38,Male,Hyderabad,Kukatpally,Street Food,4,True,2021
C17591,Tarun Jain,21,Female,Kolkata,Garia,Maharashtrian,3,False,2022
C17592,Preeti Agarwal,38,Male,Chennai,Anna Nagar,South Indian,5,False,2020
C17593,Rajesh Rathore,36,Female,Mumbai,Colaba,Street Food,11,False,2018
C17594,Ananya Kapoor,31,Male,Bangalore,Hebbal,Biryani,17,False,2022
C17595,Pooja Agarwal,25,Male,Hyderabad,Kondapur,Street Food,2,False,2021
C17596,Rahul Ghosh,36,Male,Mumbai,Kandivali,Chinese,1,False,2021
C17597,Harish Chatterjee,18,Male,Delhi,South Extension,Fast Food,7,False,2020
C17598,Neha Kulkarni,24,Male,Delhi,Khan Market,North Indian,8,False,2023
C17599,Sachin Rao,30,Male,Mumbai,Worli,South Indian,3,False,2018
C17600,Pooja Ghosh,31,Female,Bangalore,BTM Layout,North Indian,1,False,2020
C17601,Kunal Patil,24,Female,Chennai,Anna Nagar,South Indian,2,False,2021
C17602,Shreya Kulkarni,24,Female,Hyderabad,Mehdipatnam,North Indian,24,False,2021
C17603,Aditya Shetty,34,Female,Pune,Kothrud,North Indian,2,False,2020
C17604,Rajesh Singh,23,Male,Kolkata,Behala,Bengali,3,False,2022
C17605,Aarav Reddy,27,Female,Hyderabad,Gachibowli,South Indian,1,True,2023
C17606,Vishal Hegde,21,Male,Delhi,Nehru Place,Fast Food,3,False,2023
C17607,Arjun Tiwari,30,Male,Pune,Hadapsar,North Indian,4,True,2018
C17608,Vikas Chawla,28,Male,Hyderabad,Secunderabad,Seafood,6,False,2020
C17609,Mohit Iyer,18,Male,Bangalore,Malleshwaram,Chinese,1,True,2021
C17610,Kunal Rao,19,Female,Mumbai,Colaba,South Indian,3,False,2017
C17611,Lakshmi Joshi,18,Female,Bangalore,Sarjapur Road,North Indian,6,False,2021
C17612,Kunal Patel,40,Male,Bangalore,BTM Layout,South Indian,8,False,2018
C17613,Arjun Sharma,25,Male,Bangalore,Hebbal,North Indian,4,False,2019
C17614,Rahul Saxena,33,Male,Chennai,Adyar,Mughlai,1,False,2022
C17615,Kiran Bhat,22,Female,Bangalore,Jayanagar,North Indian,1,False,2019
C17616,Sanjay Mishra,42,Female,Hyderabad,Dilsukhnagar,Biryani,9,False,2022
C17617,Kunal Kulkarni,18,Female,Mumbai,Borivali,Street Food,1,False,2019
C17618,Tanvi Hegde,39,Male,Pune,Hadapsar,North Indian,3,False,2019
C17619,Priya Joshi,31,Female,Kolkata,Salt Lake,Street Food,17,False,2017
C17620,Sunita Nair,35,Female,Pune,Kothrud,Maharashtrian,1,False,2019
C17621,Pallavi Sharma,40,Male,Delhi,Nehru Place,Street Food,3,False,2017
C17622,Anjali Kapoor,32,Male,Mumbai,Santacruz,Street Food,1,False,2021
C17623,Sachin Iyer,44,Female,Pune,FC Road,Chinese,6,True,2020
C17624,Anjali Dubey,40,Female,Delhi,South Extension,Mughlai,7,False,2017
C17625,Manish Desai,35,Male,Kolkata,Lake Town,North Indian,1,False,2017
C17626,Neha Patel,39,Female,Delhi,Rajouri Garden,Street Food,2,False,2019
C17627,Rekha Srivastava,30,Male,Hyderabad,Jubilee Hills,Tandoor,1,False,2021
C17628,Isha Pandey,23,Female,Delhi,Janakpuri,Mughlai,1,False,2020
C17629,Deepak Naik,49,Male,Pune,Koregaon Park,South Indian,1,False,2020
C17630,Sunita Nair,31,Female,Delhi,Dwarka,Street Food,7,False,2021
C17631,Rekha Banerjee,32,Male,Delhi,Janakpuri,Fast Food,2,True,2022
C17632,Rohan Saxena,20,Female,Pune,Hinjewadi,Maharashtrian,2,False,2020
C17633,Ashish Verma,41,Female,Bangalore,Whitefield,North Indian,1,True,2018
C17634,Aarav Deshpande,32,Female,Bangalore,Bellandur,Chinese,17,False,2023
C17635,Pallavi Rathore,34,Female,Delhi,Nehru Place,North Indian,7,False,2022
C17636,Ananya Rathore,35,Male,Mumbai,Kandivali,Mughlai,2,False,2017
C17637,Simran Iyer,24,Male,Delhi,Khan Market,Chinese,11,False,2019
C17638,Sachin Patel,41,Male,Bangalore,BTM Layout,Chinese,1,True,2019
C17639,Rekha Bose,33,Female,Mumbai,Colaba,South Indian,1,False,2021
C17640,Alok Chawla,18,Female,Chennai,Velachery,South Indian,2,True,2018
C17641,Arjun Malhotra,39,Female,Delhi,Hauz Khas,Bengali,3,False,2018
C17642,Rekha Bhatia,29,Female,Bangalore,Bellandur,South Indian,2,False,2017
C17643,Puja Shetty,25,Female,Delhi,Connaught Place,North Indian,3,True,2019
C17644,Simran Pillai,18,Male,Kolkata,Salt Lake,Bengali,6,True,2020
C17645,Shreya Srivastava,27,Male,Hyderabad,Madhapur,Tandoor,2,False,2017
C17646,Amit Agarwal,26,Female,Chennai,Porur,Seafood,2,True,2017
C17647,Simran Mishra,40,Female,Mumbai,Santacruz,North Indian,1,False,2018
C17648,Varun Singh,26,Female,Chennai,T Nagar,Biryani,3,False,2019
C17649,Deepak Chopra,19,Female,Hyderabad,Mehdipatnam,Street Food,6,False,2017
C17650,Simran Bhat,34,Male,Bangalore,Whitefield,Biryani,3,False,2021
C17651,Arjun Shah,40,Male,Kolkata,Tollygunge,Mughlai,1,False,2019
C17652,Vikas Mishra,28,Male,Bangalore,HSR Layout,Biryani,10,True,2022
C17653,Tarun Rathore,46,Female,Delhi,Rajouri Garden,Seafood,10,False,2022
C17654,Priya Sharma,39,Male,Pune,Magarpatta,North Indian,8,False,2022
C17655,Rahul Das,41,Male,Delhi,Nehru Place,Mughlai,2,False,2018
C17656,Gaurav Das,34,Male,Bangalore,Whitefield,Continental,3,False,2022
C17657,Ashish Bhatia,33,Male,Delhi,Dwarka,Chinese,1,False,2019
C17658,Arjun Chopra,25,Female,Delhi,Dwarka,Mughlai,1,False,2020
C17659,Alok Saxena,44,Male,Kolkata,Alipore,Fast Food,7,False,2017
C17660,Rohan Kapoor,42,Female,Chennai,Tambaram,Desserts & Beverages,3,False,2021
C17661,Alok Srivastava,44,Male,Hyderabad,Miyapur,Street Food,3,False,2017
C17662,Vivek Verma,30,Female,Mumbai,Bandra West,Street Food,4,False,2020
C17663,Kiran Shetty,28,Male,Mumbai,Versova,North Indian,2,False,2022
C17664,Harish Sharma,36,Female,Bangalore,Yelahanka,Biryani,1,False,2020
C17665,Swati Deshpande,27,Male,Delhi,South Extension,Continental,3,False,2020
C17666,Rahul Jain,30,Female,Delhi,Rohini,Mughlai,8,True,2022
C17667,Divya Mishra,18,Female,Kolkata,Tollygunge,North Indian,7,False,2017
C17668,Sunita Patel,32,Male,Hyderabad,Kukatpally,Tandoor,1,False,2017
C17669,Aditya Mehra,35,Male,Hyderabad,Mehdipatnam,Street Food,1,False,2017
C17670,Amit Nair,41,Female,Hyderabad,Kondapur,North Indian,11,False,2021
C17671,Varun Chatterjee,37,Female,Mumbai,Bandra West,Seafood,7,False,2019
C17672,Divya Kulkarni,38,Female,Chennai,Vadapalani,South Indian,1,False,2023
C17673,Manish Das,45,Male,Delhi,Rohini,Italian,2,False,2022
C17674,Vishal Bhatia,24,Female,Delhi,Rohini,Chinese,5,False,2019
C17675,Puja Das,23,Male,Delhi,Dwarka,Pizza,7,True,2019
C17676,Amit Pillai,32,Male,Mumbai,Goregaon,Italian,6,False,2020
C17677,Lakshmi Pandey,22,Female,Delhi,Hauz Khas,Fast Food,1,False,2018
C17678,Neha Das,33,Female,Mumbai,Colaba,Chinese,2,False,2019
C17679,Aarav Ghosh,22,Male,Kolkata,Garia,Street Food,8,False,2019
C17680,Vikas Srivastava,23,Male,Bangalore,BTM Layout,Biryani,5,False,2019
C17681,Rekha Pillai,18,Male,Pune,Koregaon Park,North Indian,12,False,2021
C17682,Priya Hegde,32,Female,Pune,Wakad,South Indian,1,False,2020
C17683,Rajesh Iyer,20,Male,Kolkata,Alipore,Seafood,1,False,2018
C17684,Preeti Verma,35,Male,Pune,Wakad,Maharashtrian,1,False,2020
C17685,Pallavi Srivastava,36,Female,Hyderabad,Begumpet,North Indian,2,False,2018
C17686,Tanvi Sharma,25,Male,Hyderabad,Madhapur,Street Food,3,False,2020
C17687,Lakshmi Pillai,37,Male,Bangalore,Sarjapur Road,Chinese,1,False,2017
C17688,Lakshmi Pillai,36,Male,Hyderabad,Ameerpet,Street Food,3,False,2018
C17689,Puja Mehra,39,Male,Delhi,Greater Kailash,Chinese,4,False,2017
C17690,Aarav Sen,24,Male,Mumbai,Kurla,South Indian,3,False,2021
C17691,Deepak Rao,24,Female,Kolkata,Esplanade,Chinese,7,False,2017
C17692,Vishal Srivastava,35,Female,Pune,Kharadi,North Indian,10,False,2019
C17693,Siddharth Patil,32,Male,Mumbai,Bandra West,Street Food,2,False,2017
C17694,Nisha Khanna,33,Female,Bangalore,Sarjapur Road,South Indian,20,False,2020
C17695,Bhavna Patil,42,Male,Bangalore,Marathahalli,Biryani,1,False,2017
C17696,Ananya Mehta,19,Female,Chennai,OMR,North Indian,19,True,2023
C17697,Rohan Gupta,38,Male,Bangalore,BTM Layout,South Indian,1,False,2023
C17698,Deepak Mehta,36,Male,Bangalore,Jayanagar,Seafood,7,True,2022
C17699,Amit Malhotra,35,Female,Delhi,Connaught Place,Mughlai,1,False,2023
C17700,Gaurav Shah,38,Male,Pune,Kalyani Nagar,North Indian,3,True,2021
C17701,Rohan Bhatia,29,Female,Delhi,Khan Market,Chinese,1,False,2017
C17702,Sneha Kumar,22,Male,Delhi,Rohini,Mughlai,2,True,2018
C17703,Lakshmi Yadav,26,Male,Delhi,Khan Market,Chinese,1,True,2017
C17704,Gaurav Khanna,25,Female,Hyderabad,Jubilee Hills,Tandoor,12,False,2020
C17705,Siddharth Kulkarni,18,Female,Bangalore,JP Nagar,Continental,3,False,2023
C17706,Priya Sen,35,Female,Hyderabad,Jubilee Hills,Street Food,4,False,2021
C17707,Siddharth Mishra,28,Male,Chennai,Nungambakkam,South Indian,1,True,2017
C17708,Ritika Deshpande,29,Female,Kolkata,Ballygunge,Chinese,1,False,2018
C17709,Lakshmi Desai,26,Female,Delhi,Janakpuri,Seafood,1,False,2018
C17710,Simran Patil,30,Male,Mumbai,Versova,Street Food,3,False,2017
C17711,Ananya Bhat,43,Male,Mumbai,Andheri West,North Indian,2,False,2019
C17712,Rohan Mehta,18,Male,Pune,Koregaon Park,Maharashtrian,13,False,2017
C17713,Tarun Tiwari,45,Male,Bangalore,Sarjapur Road,South Indian,11,False,2017
C17714,Rajesh Bhat,32,Female,Bangalore,Yelahanka,North Indian,1,False,2021
C17715,Sunita Das,27,Female,Delhi,Rohini,Street Food,1,False,2020
C17716,Rajesh Patil,28,Female,Mumbai,Bandra West,Seafood,3,False,2021
C17717,Ravi Desai,23,Female,Pune,JM Road,Chinese,20,False,2020
C17718,Tanvi Rathore,18,Female,Hyderabad,Kukatpally,Street Food,1,False,2021
C17719,Preeti Khanna,22,Male,Chennai,Velachery,Street Food,1,False,2020
C17720,Amit Nair,30,Female,Delhi,Dwarka,Mughlai,3,True,2022
C17721,Pallavi Chawla,28,Male,Delhi,Connaught Place,Mughlai,1,False,2022
C17722,Varun Patel,34,Female,Mumbai,Worli,South Indian,2,False,2021
C17723,Harish Ghosh,26,Male,Mumbai,Powai,North Indian,4,False,2017
C17724,Kunal Pillai,25,Female,Pune,JM Road,North Indian,1,False,2023
C17725,Vishal Mishra,48,Female,Delhi,Rajouri Garden,Chinese,2,False,2023
C17726,Ravi Khanna,24,Female,Chennai,Velachery,Chinese,1,False,2022
C17727,Tanvi Desai,24,Male,Pune,Shivajinagar,Chinese,3,False,2018
C17728,Varun Chauhan,38,Male,Hyderabad,Secunderabad,Street Food,2,False,2023
C17729,Ashish Banerjee,36,Male,Bangalore,Electronic City,North Indian,5,False,2019
C17730,Shreya Khanna,27,Male,Delhi,Nehru Place,Fast Food,1,False,2018
C17731,Rajesh Kumar,37,Male,Bangalore,JP Nagar,South Indian,6,False,2020
C17732,Kiran Srivastava,31,Male,Kolkata,Salt Lake,Seafood,1,False,2018
C17733,Kiran Jain,26,Male,Delhi,Pitampura,Fast Food,3,False,2021
C17734,Ananya Malhotra,35,Female,Bangalore,Whitefield,Bengali,3,True,2021
C17735,Lakshmi Chatterjee,30,Male,Delhi,Dwarka,Mughlai,3,False,2021
C17736,Rahul Bhatia,18,Male,Chennai,ECR,North Indian,4,False,2019
C17737,Sanjay Kumar,35,Female,Hyderabad,Dilsukhnagar,Mughlai,1,False,2020
C17738,Aditya Nair,29,Female,Bangalore,Jayanagar,Biryani,1,False,2017
C17739,Sanjay Kumar,42,Female,Pune,Camp,South Indian,3,False,2021
C17740,Meera Chawla,37,Female,Chennai,T Nagar,Street Food,5,False,2021
C17741,Rajesh Tiwari,32,Female,Mumbai,Dadar,South Indian,1,False,2018
C17742,Bhavna Sharma,27,Female,Mumbai,Bandra West,Chinese,2,False,2023
C17743,Manish Patel,30,Male,Bangalore,Koramangala,Biryani,5,False,2023
C17744,Kunal Rao,23,Female,Pune,Koregaon Park,Maharashtrian,14,False,2018
C17745,Tarun Agarwal,32,Male,Delhi,Connaught Place,North Indian,13,False,2021
C17746,Ananya Chawla,43,Male,Mumbai,Worli,South Indian,3,False,2018
C17747,Bhavna Saxena,46,Female,Chennai,Sholinganallur,Chinese,2,True,2023
C17748,Puja Bose,40,Female,Pune,Camp,North Indian,9,False,2022
C17749,Anjali Kulkarni,31,Male,Pune,Baner,Chinese,6,False,2017
C17750,Mohit Sharma,19,Male,Mumbai,Santacruz,Seafood,11,False,2023
C17751,Tanvi Das,30,Female,Mumbai,Worli,Chinese,5,False,2019
C17752,Aarav Bose,38,Male,Mumbai,Versova,Chinese,2,False,2019
C17753,Lakshmi Mehta,37,Female,Pune,Magarpatta,Biryani,13,True,2023
C17754,Amit Kumar,29,Male,Bangalore,Sarjapur Road,Mughlai,11,False,2019
C17755,Simran Das,28,Male,Delhi,Connaught Place,Mughlai,3,False,2022
C17756,Deepak Patel,33,Female,Mumbai,Santacruz,Street Food,7,False,2017
C17757,Sanjay Rao,31,Female,Bangalore,Whitefield,Continental,3,False,2022
C17758,Ritika Deshpande,30,Female,Kolkata,Shyambazar,Bengali,6,False,2019
C17759,Amit Naik,29,Female,Mumbai,Worli,North Indian,9,False,2017
C17760,Ananya Bose,41,Male,Delhi,Janakpuri,Chinese,3,False,2020
C17761,Nikhil Verma,22,Female,Delhi,Janakpuri,Street Food,2,False,2017
C17762,Rajesh Patel,28,Female,Pune,Hinjewadi,Chinese,6,False,2018
C17763,Puja Singh,28,Female,Pune,Shivajinagar,North Indian,2,False,2021
C17764,Manish Khanna,32,Female,Pune,Aundh,North Indian,1,False,2020
C17765,Mohit Chopra,30,Male,Mumbai,Andheri West,Seafood,5,False,2017
C17766,Shreya Patil,30,Male,Pune,Hinjewadi,Chinese,4,True,2019
C17767,Ravi Jain,23,Female,Hyderabad,LB Nagar,Biryani,6,False,2020
C17768,Rohan Bhat,30,Female,Delhi,Janakpuri,North Indian,4,False,2022
C17769,Isha Kulkarni,35,Male,Chennai,Chromepet,Chinese,7,False,2019
C17770,Simran Dubey,32,Male,Bangalore,Hebbal,Biryani,7,False,2020
C17771,Aditya Khanna,22,Male,Mumbai,Lower Parel,North Indian,3,False,2022
C17772,Aditya Banerjee,31,Male,Hyderabad,Mehdipatnam,Tandoor,7,True,2019
C17773,Rahul Das,31,Female,Bangalore,Malleshwaram,Chinese,3,False,2018
C17774,Harish Hegde,28,Female,Mumbai,Dadar,Chinese,2,False,2019
C17775,Arjun Joshi,32,Female,Chennai,Adyar,Seafood,1,True,2017
C17776,Nikhil Hegde,25,Female,Kolkata,Shyambazar,Seafood,1,False,2022
C17777,Ritika Jain,36,Male,Delhi,Saket,Street Food,2,False,2023
C17778,Nikhil Sharma,45,Male,Delhi,Dwarka,North Indian,5,False,2017
C17779,Vivek Chauhan,36,Male,Bangalore,JP Nagar,Chinese,1,True,2021
C17780,Tarun Malhotra,24,Female,Bangalore,Malleshwaram,North Indian,1,False,2021
C17781,Neha Sharma,35,Female,Hyderabad,Dilsukhnagar,Tandoor,1,False,2022
C17782,Vikas Shah,37,Female,Delhi,Janakpuri,Chinese,1,False,2021
C17783,Lakshmi Hegde,33,Female,Bangalore,MG Road,Continental,1,False,2019
C17784,Sneha Kumar,34,Female,Bangalore,Indiranagar,Continental,5,False,2022
C17785,Isha Khanna,30,Male,Bangalore,MG Road,Biryani,1,False,2020
C17786,Alok Malhotra,21,Female,Bangalore,Whitefield,Continental,2,False,2018
C17787,Aarav Bhat,29,Male,Kolkata,Jadavpur,Seafood,2,False,2023
C17788,Nisha Yadav,23,Female,Delhi,Rajouri Garden,Mughlai,2,False,2020
C17789,Suresh Kumar,28,Male,Bangalore,Whitefield,Chinese,7,True,2017
C17790,Rajesh Srivastava,26,Female,Delhi,Saket,North Indian,2,False,2019
C17791,Puja Das,23,Male,Bangalore,Hebbal,South Indian,2,True,2023
C17792,Ashish Hegde,41,Female,Hyderabad,Somajiguda,Biryani,4,True,2018
C17793,Aditya Reddy,30,Male,Kolkata,Garia,North Indian,14,False,2021
C17794,Divya Chauhan,26,Male,Delhi,Greater Kailash,Italian,22,True,2017
C17795,Anjali Kulkarni,18,Male,Hyderabad,Ameerpet,Street Food,5,False,2017
C17796,Rahul Nair,18,Male,Hyderabad,Madhapur,Seafood,4,False,2022
C17797,Varun Joshi,37,Female,Pune,Wakad,Chinese,6,False,2021
C17798,Meera Gupta,32,Female,Hyderabad,Kukatpally,North Indian,3,False,2018
C17799,Sunita Malhotra,47,Male,Delhi,Dwarka,Chinese,3,False,2022
C17800,Priya Dubey,25,Female,Delhi,Dwarka,North Indian,3,False,2017
C17801,Varun Saxena,40,Female,Bangalore,Bellandur,North Indian,1,False,2021
C17802,Siddharth Mehra,29,Male,Hyderabad,Kukatpally,Tandoor,3,False,2022
C17803,Ritika Kumar,23,Male,Delhi,Khan Market,North Indian,15,False,2021
C17804,Siddharth Naik,27,Female,Delhi,Greater Kailash,Mughlai,9,False,2018
C17805,Alok Sen,31,Male,Bangalore,JP Nagar,Chinese,2,False,2023
C17806,Tarun Mehra,26,Female,Chennai,Anna Nagar,Chinese,25,False,2019
C17807,Rohan Kumar,21,Female,Pune,Magarpatta,Chinese,4,False,2017
C17808,Puja Naik,23,Female,Hyderabad,LB Nagar,Tandoor,9,False,2020
C17809,Puja Malhotra,34,Male,Hyderabad,Banjara Hills,Tandoor,1,False,2019
C17810,Isha Dubey,22,Female,Pune,Camp,Seafood,12,False,2019
C17811,Aditya Ghosh,18,Female,Hyderabad,Madhapur,Tandoor,18,False,2017
C17812,Alok Hegde,25,Female,Delhi,Hauz Khas,Mughlai,23,False,2017
C17813,Deepak Pandey,23,Female,Hyderabad,Madhapur,South Indian,3,False,2017
C17814,Ritika Srivastava,32,Female,Hyderabad,Banjara Hills,South Indian,3,False,2019
C17815,Neha Rathore,51,Male,Bangalore,Malleshwaram,Biryani,1,False,2023
C17816,Neha Das,34,Male,Delhi,Rajouri Garden,North Indian,6,False,2018
C17817,Bhavna Banerjee,24,Male,Bangalore,MG Road,South Indian,4,False,2023
C17818,Amit Deshpande,32,Male,Hyderabad,Mehdipatnam,North Indian,4,False,2023
C17819,Pooja Bose,25,Male,Chennai,Tambaram,North Indian,4,False,2020
C17820,Gaurav Tiwari,32,Female,Chennai,Tambaram,Mughlai,1,False,2020
C17821,Alok Nair,42,Female,Mumbai,Santacruz,Chinese,6,False,2019
C17822,Aditya Desai,30,Male,Bangalore,HSR Layout,Biryani,1,True,2019
C17823,Aditya Desai,33,Female,Pune,Hadapsar,Maharashtrian,1,False,2017
C17824,Neha Mehta,30,Female,Bangalore,Indiranagar,North Indian,9,False,2021
C17825,Vivek Nair,37,Male,Pune,Hadapsar,Fast Food,1,False,2022
C17826,Ravi Bose,35,Male,Delhi,Vasant Kunj,Chinese,1,False,2022
C17827,Harish Bhat,27,Male,Delhi,Saket,Chinese,1,False,2018
C17828,Anjali Iyer,35,Female,Bangalore,JP Nagar,Chinese,4,False,2023
C17829,Kiran Sen,32,Female,Bangalore,HSR Layout,Continental,5,False,2022
C17830,Pooja Chopra,27,Female,Bangalore,Yelahanka,Biryani,10,False,2018
C17831,Aarav Rao,27,Male,Hyderabad,Madhapur,North Indian,2,False,2023
C17832,Amit Shetty,31,Female,Delhi,Connaught Place,North Indian,7,True,2020
C17833,Swati Pandey,33,Female,Mumbai,Colaba,Chinese,6,True,2019
C17834,Sunita Verma,29,Female,Chennai,Perambur,South Indian,1,False,2018
C17835,Ananya Khanna,33,Female,Mumbai,Dadar,South Indian,10,False,2022
C17836,Pooja Tiwari,24,Male,Bangalore,Yelahanka,Chinese,3,False,2023
C17837,Kiran Nair,22,Male,Mumbai,Bandra West,Seafood,2,False,2019
C17838,Isha Patel,19,Male,Mumbai,Juhu,Chinese,1,False,2017
C17839,Aditya Shah,34,Male,Mumbai,Kurla,North Indian,11,False,2022
C17840,Ravi Reddy,18,Male,Hyderabad,Madhapur,Street Food,1,False,2021
